DateFormatted,Globalstraling,Solskinstid,Lufttemperatur,Lufttrykk,Vindkast,hour,d_Friday,d_Monday,d_Saturday,d_Sunday,d_Thursday,d_Tuesday,d_Wednesday,month,weekend,public_holiday,raining,summer,winter,rush_hour,sleeptime,Vindretning_x,Vindretning_y,Total_trafikk
2023-01-20 17:00:00,-1.2333333333333334,0.0,-2.466666666666667,1016.8666666666667,1.75,17,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,-0.7566147828674928,0.6538608952570697,48.7
2023-01-20 18:00:00,-1.2333333333333334,0.0,-2.5833333333333335,1017.9,1.5,18,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.8601491478953655,0.5100425897656751,23.908
2023-01-20 19:00:00,-1.25,0.0,-2.8333333333333335,1018.9,1.5,19,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.8689196135908301,0.4949532352830542,16.38
2023-01-20 20:00:00,-1.3,0.0,-3.0666666666666664,1019.65,1.5999999999999999,20,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.7604059656000309,0.6494480483301838,11.388
2023-01-20 21:00:00,-1.2166666666666668,0.0,-2.983333333333333,1020.6333333333333,2.0,21,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.750880032981499,0.660438623999008,10.024
2023-01-20 22:00:00,-1.3666666666666665,0.0,-3.3000000000000003,1021.5666666666666,1.6500000000000001,22,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,-0.8586618571206129,0.5125425007998654,8.064
2023-01-20 23:00:00,-1.2166666666666666,0.0,-3.266666666666667,1022.2833333333333,2.1999999999999997,23,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,-0.7697710448713679,0.6383200909243281,4.66
2023-01-21 00:00:00,-0.9500000000000001,0.0,-2.75,1022.5666666666666,2.85,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,-0.8003827376560635,0.599489343743644,1.748
2023-01-21 01:00:00,-1.05,0.0,-2.7800000000000002,1023.0166666666668,2.85,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,-0.8975150755083727,0.4409837743445897,1.704
2023-01-21 02:00:00,-1.3499999999999999,0.0,-1.7833333333333332,1023.6999999999999,2.1999999999999997,2,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,-0.2700403288580007,0.9628490124574376,1.7162666666666664
2023-01-21 03:00:00,-1.3333333333333333,0.0,-2.0,1024.2166666666665,3.0500000000000003,3,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,-0.737277336810124,0.6755902076156604,1.512
2023-01-21 04:00:00,-1.866666666666667,0.0,-1.4166666666666667,1024.3833333333334,3.1999999999999997,4,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,-0.35836794954530027,0.9335804264972017,1.204
2023-01-21 05:00:00,-1.1833333333333333,0.0,-0.43333333333333335,1024.7166666666667,5.05,5,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,-0.6179510977210732,0.7862165355837543,0.588
2023-01-21 06:00:00,-0.5499999999999999,0.0,0.11666666666666665,1025.2,5.7,6,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,-0.793353340291235,0.6087614290087209,2.224
2023-01-21 07:00:00,0.3,0.0,0.6833333333333332,1025.4666666666665,7.3,7,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,-0.8541564415805255,0.5200161279292156,3.096
2023-01-21 08:00:00,5.966666666666666,0.0,0.8500000000000001,1026.1,7.55,8,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,-0.8746197071393957,0.48480962024633717,3.072
2023-01-21 09:00:00,42.449999999999996,0.0,1.1166666666666667,1026.4833333333333,7.6499999999999995,9,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,-0.8878153851364012,0.46019978478385176,7.088
2023-01-21 10:00:00,85.05,0.0,1.1500000000000001,1027.0,8.0,10,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,-0.8674761788010923,0.49747872237177676,7.224
2023-01-21 11:00:00,132.41666666666666,0.0,1.2166666666666666,1027.3333333333333,8.549999999999999,11,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,-0.873205754772196,0.48735173112724206,7.824
2023-01-21 12:00:00,137.53333333333333,0.0,1.2666666666666666,1027.2,8.549999999999999,12,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,-0.8717844136967623,0.4898897182380871,8.852
2023-01-21 13:00:00,41.6,0.0,1.383333333333333,1027.1833333333332,8.549999999999999,13,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,-0.8870108331782217,0.4617486132350339,10.732
2023-01-21 14:00:00,21.8,0.0,1.1500000000000001,1027.35,6.8999999999999995,14,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,-0.8660254037844387,0.49999999999999994,12.792
2023-01-21 15:00:00,4.133333333333334,0.0,0.5499999999999999,1027.8999999999999,4.85,15,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,-0.8124228799575293,0.5830686615841345,12.164
2023-01-21 16:00:00,-1.4666666666666668,0.0,0.13333333333333333,1028.1666666666667,5.5,16,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,-0.8660254037844387,0.49999999999999994,12.804
2023-01-21 17:00:00,1.0999999999999999,0.0,1.1333333333333333,1028.0333333333333,7.8,17,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,-0.8526401643540922,0.5224985647159489,12.44
2023-01-21 18:00:00,0.6,0.0,2.0,1028.2166666666665,9.466666666666667,18,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,-0.7697710448713679,0.6383200909243281,13.6
2023-01-21 19:00:00,0.3,0.0,2.25,1028.4666666666667,9.233333333333333,19,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,-0.7566147828674928,0.6538608952570697,12.084
2023-01-21 20:00:00,0.13333333333333333,0.0,2.3833333333333333,1028.3999999999999,8.15,20,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,-0.8003827376560635,0.599489343743644,11.888
2023-01-21 21:00:00,0.13333333333333333,0.0,2.75,1028.0666666666666,9.75,21,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,-0.7826081568524139,0.6225146366376196,14.224
2023-01-21 22:00:00,0.18333333333333335,0.0,2.8666666666666667,1028.2166666666665,10.5,22,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,-0.7789732897427354,0.627057105746662,8.344
2023-01-21 23:00:00,0.18333333333333335,0.0,2.8833333333333333,1028.2,9.616666666666667,23,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,-0.7789732897427354,0.627057105746662,5.276
2023-01-22 00:00:00,0.15,0.0,2.9,1027.9166666666667,8.883333333333333,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,-0.7986355100472929,0.6018150231520482,2.972
2023-01-22 01:00:00,0.08333333333333333,0.0,2.9499999999999997,1027.5333333333333,9.483333333333333,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,-0.7450881006738436,0.6669660577827363,1.936
2023-01-22 02:00:00,0.03333333333333333,0.0,2.983333333333333,1027.2666666666667,10.200000000000001,2,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,-0.7622919136084179,0.6472333724764325,1.508
2023-01-22 03:00:00,-0.16666666666666666,0.0,2.966666666666667,1027.1499999999999,10.666666666666666,3,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,-0.7132504491541815,0.700909264299851,1.444
2023-01-22 04:00:00,-0.3333333333333333,0.0,2.8000000000000003,1027.2333333333333,9.916666666666666,4,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,-0.7771459614569709,0.6293203910498374,1.136
2023-01-22 05:00:00,-0.35000000000000003,0.0,2.6833333333333336,1026.8666666666666,10.133333333333333,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,-0.7897983038065433,0.6133666434558592,0.628
2023-01-22 06:00:00,-0.35000000000000003,0.0,2.6,1026.7,10.450000000000001,6,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,-0.8038568606172173,0.5948227867513413,2.188
2023-01-22 07:00:00,-0.2333333333333333,0.0,2.6666666666666665,1026.6499999999999,11.116666666666667,7,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,-0.8191520442889919,0.5735764363510459,4.348
2023-01-22 08:00:00,2.983333333333333,0.0,2.8000000000000003,1026.5,12.1,8,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,-0.7489557207890022,0.6626200482157374,4.096
2023-01-22 09:00:00,19.733333333333334,0.0,2.766666666666667,1026.5833333333333,11.85,9,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,-0.7660444431189779,0.6427876096865395,7.484
2023-01-22 10:00:00,34.95,0.0,2.75,1026.7333333333333,12.4,10,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,-0.8257703085462539,0.5640065580500148,14.556
2023-01-22 11:00:00,36.53333333333333,0.0,2.566666666666667,1026.55,12.066666666666668,11,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,-0.8191520442889919,0.5735764363510459,12.44
2023-01-22 12:00:00,36.1,0.0,2.4833333333333334,1026.4333333333332,13.6,12,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,-0.8141155183563191,0.5807029557109399,14.196
2023-01-22 13:00:00,15.833333333333334,0.0,2.5166666666666666,1026.7666666666667,11.816666666666665,13,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,-0.8386705679454239,0.5446390350150273,15.24
2023-01-22 14:00:00,6.3,0.0,2.5500000000000003,1026.45,12.299999999999999,14,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,-0.8290375725550416,0.5591929034707469,15.54
2023-01-22 15:00:00,1.45,0.0,2.533333333333333,1026.35,12.049999999999999,15,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,-0.8257703085462539,0.5640065580500148,14.6
2023-01-22 16:00:00,-0.36,0.0,2.5166666666666666,1026.0833333333333,12.700000000000001,16,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,-0.8257703085462539,0.5640065580500148,13.476
2023-01-22 17:00:00,-0.35000000000000003,0.0,2.5166666666666666,1026.3166666666666,12.15,17,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,-0.8511166724369997,0.5249765803345602,12.984
2023-01-22 18:00:00,-0.2833333333333333,0.0,2.5,1026.3333333333333,14.049999999999999,18,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,-0.8843094927823668,0.4669011897339662,12.64
2023-01-22 19:00:00,-0.43333333333333335,0.0,2.35,1026.7666666666667,14.35,19,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,-0.880201391180111,0.47460036974764064,10.996
2023-01-22 20:00:00,-0.4,0.0,2.0833333333333335,1026.7333333333333,12.85,20,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,-0.8631018822358362,0.5050298415746903,10.28
2023-01-22 21:00:00,-0.4666666666666666,0.0,1.8333333333333333,1026.7,12.700000000000001,21,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,-0.9025852843498606,0.4305110968082951,8.512
2023-01-22 22:00:00,-0.5499999999999999,0.0,1.45,1027.1,12.85,22,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,-0.90507460767727,0.425252812498443,7.96
2023-01-22 23:00:00,-0.48,0.0,0.9166666666666666,1027.0833333333333,12.200000000000001,23,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,-0.9025852843498606,0.4305110968082951,2.832
2023-01-23 00:00:00,-0.26666666666666666,0.0,0.7666666666666666,1027.0333333333333,11.549999999999999,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,-0.9013291614454623,0.43313478586696297,1.568
2023-01-23 01:00:00,-0.3,0.0,0.7333333333333334,1026.8833333333332,11.5,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,-0.911163713061217,0.4120445218668685,0.808
2023-01-23 02:00:00,-0.21666666666666667,0.0,0.9166666666666666,1026.7333333333333,11.700000000000001,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,-0.9123584453530142,0.4093923145260923,0.788
2023-01-23 03:00:00,-0.10000000000000002,0.0,0.9166666666666666,1026.6166666666666,11.1,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,-0.900065411864121,0.43575480991707966,0.684
2023-01-23 04:00:00,-0.10000000000000002,0.0,1.0333333333333334,1026.4333333333332,12.15,4,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,-0.9063077870366499,0.4226182617406995,1.292
2023-01-23 05:00:00,0.0,0.0,1.2833333333333332,1026.1,12.799999999999999,5,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,-0.9063077870366499,0.4226182617406995,6.304
2023-01-23 06:00:00,-0.049999999999999996,0.0,1.5999999999999999,1026.1666666666667,11.9,6,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.8870108331782217,0.4617486132350339,19.712
2023-01-23 07:00:00,-0.05000000000000001,0.0,1.4666666666666668,1026.0,11.299999999999999,7,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,-0.8883502507930041,0.4591664533870117,112.252
2023-01-23 08:00:00,1.1833333333333333,0.0,1.383333333333333,1026.3999999999999,10.616666666666667,8,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,-0.8936326403234124,0.44879918020046194,116.228
2023-01-23 09:00:00,7.95,0.0,1.4833333333333334,1026.3999999999999,10.9,9,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,-0.8843094927823668,0.4669011897339662,43.528
2023-01-23 10:00:00,16.233333333333334,0.0,1.4333333333333333,1026.3,10.866666666666667,10,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.885663910042306,0.46432686595605693,20.716
2023-01-23 11:00:00,15.466666666666667,0.0,1.5833333333333333,1025.9833333333333,9.633333333333333,11,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.8418249385952575,0.5397506579515128,21.588
2023-01-23 12:00:00,15.016666666666666,0.0,2.2333333333333334,1025.3,10.266666666666667,12,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.8370827312042071,0.5470763211104144,23.088
2023-01-23 13:00:00,13.916666666666666,0.0,2.3333333333333335,1025.0333333333333,11.016666666666666,13,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.8306606889933454,0.5567789684974646,23.588
2023-01-23 14:00:00,12.183333333333335,0.0,2.4,1024.7666666666667,10.75,14,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.7951207964948476,0.6064510853988136,37.676
2023-01-23 15:00:00,1.7833333333333334,0.0,2.6999999999999997,1024.7666666666667,10.25,15,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,-0.7353090080598289,0.677731999145732,113.068
2023-01-23 16:00:00,0.18333333333333335,0.0,3.0500000000000003,1024.7333333333333,10.216666666666667,16,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,-0.7152862910660513,0.6988315403679002,167.604
2023-01-23 17:00:00,0.05000000000000001,0.0,3.3333333333333335,1024.6666666666667,9.883333333333333,17,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,-0.7132504491541815,0.700909264299851,75.46
2023-01-23 18:00:00,0.15,0.0,3.6666666666666665,1024.3333333333333,9.65,18,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.7844156649195757,0.6202354912682602,52.424
2023-01-23 19:00:00,0.016666666666666666,0.0,3.8166666666666664,1024.0666666666666,10.45,19,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.8370827312042071,0.5470763211104144,38.076
2023-01-23 20:00:00,0.06666666666666667,0.0,4.133333333333333,1023.8499999999999,11.35,20,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.8386705679454239,0.5446390350150273,23.052
2023-01-23 21:00:00,0.05000000000000001,0.0,4.383333333333334,1023.7666666666668,9.433333333333334,21,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.8556654912861852,0.5175292909797196,21.54
2023-01-23 22:00:00,0.0,0.0,4.7,1023.8499999999999,8.85,22,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,-0.820817042493067,0.5711911963195289,13.828
2023-01-23 23:00:00,0.0,0.0,4.7,1023.8333333333334,7.75,23,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,-0.754709580222772,0.6560590289905073,5.556
2023-01-24 00:00:00,0.0,0.0,4.833333333333333,1023.6,7.8500000000000005,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,-0.8090169943749473,0.5877852522924732,2.372
2023-01-24 01:00:00,0.0,0.0,5.016666666666667,1023.4833333333332,8.0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,-0.8338858220671681,0.5519369853120583,0.736
2023-01-24 02:00:00,0.016666666666666666,0.0,5.216666666666667,1023.4333333333334,8.25,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,-0.8674761788010923,0.49747872237177676,0.68
2023-01-24 03:00:00,0.016666666666666666,0.0,5.45,1023.25,8.85,3,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,-0.8870108331782217,0.4617486132350339,0.632
2023-01-24 04:00:00,0.0,0.0,5.666666666666667,1023.6666666666666,8.700000000000001,4,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,-0.9013291614454623,0.43313478586696297,1.304
2023-01-24 05:00:00,0.0,0.0,5.8500000000000005,1023.6333333333333,8.35,5,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,-0.8746197071393957,0.48480962024633717,5.432
2023-01-24 06:00:00,0.06666666666666667,0.0,6.016666666666667,1023.85,8.25,6,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,-0.8923233574926553,0.4513967497368969,32.628
2023-01-24 07:00:00,0.06666666666666667,0.0,6.116666666666667,1023.7666666666668,8.483333333333334,7,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,-0.8616291604415258,0.5075383629607041,149.068
2023-01-24 08:00:00,2.6333333333333333,0.0,6.3999999999999995,1024.0,8.733333333333333,8,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,-0.9038337699485205,0.42788376494165425,158.92
2023-01-24 09:00:00,12.516666666666666,0.0,6.516666666666667,1024.0666666666666,8.0,9,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,-0.8660254037844387,0.49999999999999994,61.22
2023-01-24 10:00:00,23.0,0.0,6.583333333333333,1024.2,7.3,10,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,-0.8815782217958233,0.4720379633623912,27.656
2023-01-24 11:00:00,28.45,0.0,6.616666666666667,1023.5500000000001,7.0,11,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,-0.848048096156426,0.5299192642332049,26.784
2023-01-24 12:00:00,43.833333333333336,0.0,6.833333333333333,1022.7166666666667,9.283333333333333,12,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,-0.8689196135908301,0.4949532352830542,26.184
2023-01-24 13:00:00,26.46666666666667,0.0,7.0,1022.3666666666667,9.483333333333333,13,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,-0.9182161068802739,0.3960797660391572,26.2
2023-01-24 14:00:00,11.333333333333334,0.0,6.933333333333334,1022.1666666666666,8.0,14,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,-0.8306606889933454,0.5567789684974646,48.928
2023-01-24 15:00:00,1.7333333333333334,0.0,6.983333333333333,1021.8666666666667,9.383333333333333,15,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,-0.8257703085462539,0.5640065580500148,135.616
2023-01-24 16:00:00,0.06666666666666667,0.0,7.166666666666667,1021.3333333333334,9.25,16,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,-0.8465030377579761,0.5323838906902786,187.744
2023-01-24 17:00:00,0.0,0.0,7.233333333333333,1021.1500000000001,8.9,17,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,-0.8586618571206129,0.5125425007998654,88.076
2023-01-24 18:00:00,-0.016666666666666666,0.0,7.3500000000000005,1020.9,7.1000000000000005,18,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,-0.84495081659871,0.5348440123336646,54.548
2023-01-24 19:00:00,-0.016666666666666666,0.0,7.333333333333333,1020.6500000000001,6.95,19,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,-0.848048096156426,0.5299192642332049,29.328
2023-01-24 20:00:00,-0.06666666666666667,0.0,7.3,1020.1833333333334,7.3,20,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,-0.8746197071393957,0.48480962024633717,23.52
2023-01-24 21:00:00,-0.016666666666666666,0.0,7.283333333333334,1019.4499999999999,7.2,21,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,-0.8141155183563191,0.5807029557109399,16.584
2023-01-24 22:00:00,-0.016666666666666666,0.0,7.366666666666667,1018.8000000000001,9.200000000000001,22,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,-0.8601491478953655,0.5100425897656751,11.544
2023-01-24 23:00:00,-0.08333333333333333,0.0,7.133333333333333,1018.25,8.75,23,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,-0.8257703085462539,0.5640065580500148,6.2
2023-01-25 00:00:00,0.0,0.0,7.1000000000000005,1017.1999999999999,9.766666666666666,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,-0.8257703085462539,0.5640065580500148,2.68
2023-01-25 01:00:00,0.0,0.0,7.05,1016.4666666666667,9.6,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,-0.7679109928687885,0.6405565603686153,1.296
2023-01-25 02:00:00,-0.03333333333333333,0.0,7.033333333333334,1016.0500000000001,7.05,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,-0.7753120572814659,0.6315783513024975,1.228
2023-01-25 03:00:00,0.0,0.0,7.116666666666667,1015.15,9.4,3,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,-0.8107233671702122,0.5854294337699406,0.948
2023-01-25 04:00:00,0.0,0.0,7.3500000000000005,1013.6333333333333,9.083333333333334,4,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,-0.8141155183563191,0.5807029557109399,1.376
2023-01-25 05:00:00,0.03333333333333333,0.0,7.516666666666667,1012.7166666666667,8.15,5,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,-0.7313537016191705,0.6819983600624986,5.308
2023-01-25 06:00:00,0.0,0.0,7.466666666666666,1012.0166666666668,7.7,6,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,-0.7679109928687885,0.6405565603686153,33.664
2023-01-25 07:00:00,0.05000000000000001,0.0,7.5,1011.6999999999999,5.2,7,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,-0.9971413439169774,0.07555885289920825,118.644
2023-01-25 08:00:00,3.1999999999999997,0.0,8.233333333333333,1011.5500000000001,7.1499999999999995,8,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,-0.36108210491341436,-0.932534028071522,138.14
2023-01-25 09:00:00,17.25,0.0,8.166666666666666,1011.4333333333334,6.05,9,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,-0.2923717047227371,-0.9563047559630353,54.892
2023-01-25 10:00:00,34.0,0.0,8.25,1011.0500000000001,4.3999999999999995,10,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,-0.33380685923377124,-0.9426414910921783,30.672
2023-01-25 11:00:00,24.833333333333332,0.0,7.8500000000000005,1010.65,5.95,11,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,-0.05524062628844847,-0.9984730708473113,24.932
2023-01-25 12:00:00,24.766666666666666,0.0,7.7,1010.3333333333334,8.533333333333333,12,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0.2868032327110903,-0.9579895123154889,26.128
2023-01-25 13:00:00,30.05,0.0,7.1000000000000005,1010.2333333333332,3.65,13,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0.6383200909243282,-0.7697710448713678,27.964
2023-01-25 14:00:00,34.300000000000004,0.0,7.383333333333334,1010.3000000000001,4.45,14,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0.5100425897656752,-0.8601491478953653,53.644
2023-01-25 15:00:00,8.766666666666667,0.0,7.1499999999999995,1010.6166666666667,5.55,15,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0.4146932426562389,-0.9099612708765432,129.848
2023-01-25 16:00:00,0.3666666666666667,0.0,7.0,1011.0166666666668,5.6499999999999995,16,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0.3907311284892735,-0.9205048534524405,174.772
2023-01-25 17:00:00,-0.5166666666666666,0.0,6.216666666666666,1011.5666666666666,5.1499999999999995,17,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0.46690118973396516,-0.8843094927823674,90.34
2023-01-25 18:00:00,-0.06666666666666667,0.0,5.866666666666667,1012.3166666666666,3.25,18,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0.7233689626317077,-0.69046168894525,45.58
2023-01-25 19:00:00,0.03333333333333333,0.0,5.6000000000000005,1012.9,2.0500000000000003,19,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0.5759568230144836,-0.8174801147569664,34.456
2023-01-25 20:00:00,-0.15,0.0,5.366666666666667,1013.7666666666668,2.4,20,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0.6755902076156601,-0.7372773368101242,23.64
2023-01-25 21:00:00,-0.21666666666666667,0.0,5.333333333333333,1014.5666666666666,3.0,21,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0.6427876096865393,-0.7660444431189781,22.356
2023-01-25 22:00:00,-0.6333333333333333,0.0,5.133333333333333,1015.1333333333333,4.05,22,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.58070295571094,-0.814115518356319,15.744
2023-01-25 23:00:00,-0.18333333333333335,0.0,5.1499999999999995,1015.9833333333332,5.25,23,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.6110666215296,-0.7915791710577031,6.824
2023-01-26 00:00:00,-0.2833333333333333,0.0,5.05,1016.6666666666666,5.3999999999999995,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0.5543603222893717,-0.8322767767222776,2.064
2023-01-26 01:00:00,-1.0666666666666667,0.0,5.1000000000000005,1017.3333333333334,5.5,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0.6247885145439603,-0.7807940266766591,0.816
2023-01-26 02:00:00,-0.8166666666666668,0.0,5.1499999999999995,1017.9666666666667,4.3,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0.77162458338772,-0.636078220277764,0.788
2023-01-26 03:00:00,-0.8833333333333333,0.0,4.6499999999999995,1018.6,2.75,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0.6225146366376193,-0.782608156852414,1.004
2023-01-26 04:00:00,-0.7666666666666666,0.0,4.483333333333333,1019.0500000000001,2.4499999999999997,4,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0.30624917962540743,-0.9519513853021934,1.38
2023-01-26 05:00:00,-1.4666666666666668,0.0,4.283333333333333,1019.4,3.1,5,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0.5901360972177646,-0.8073037760103597,5.504
2023-01-26 06:00:00,-1.6166666666666665,0.0,3.6999999999999997,1020.0666666666666,3.25,6,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.2756373558169994,-0.9612616959383188,26.868
2023-01-26 07:00:00,-0.9166666666666666,0.0,3.6833333333333336,1020.7666666666668,3.15,7,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0.4278837649416536,-0.9038337699485208,129.996
2023-01-26 08:00:00,7.3999999999999995,0.0,3.6999999999999997,1021.5666666666666,4.1000000000000005,8,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0.4461978131098091,-0.8949343616020249,173.008
